ДВФУ ДВО РАН|3
Приморские ученые разработали|2
бывших корпусах ДВФУ|2
Школа педагогики ДВФУ|2
первого фронт-офиса Региональной|2
Студенты ДВФУ стали|2
виртуальная реальность влияет|2
Суд приговорил экс-ректора|1
приговорил экс-ректора ДВФУ|1
экс-ректора ДВФУ семи|1
ДВФУ семи годам|1
семи годам колонии|1
годам колонии растрату|1
колонии растрату млн|1
растрату млн рублей|1
млн рублей «Электронный|1
рублей «Электронный университет»|1
«Электронный университет» стоил|1
университет» стоил ректору|1
стоил ректору ДВФУ|1
