"Дальневосточная газета Золотой|4
газета Золотой Рог"|4
Новости Владивостока Приморского|3
Владивостока Приморского края|3
ДВФУ Студенты ДВФУ|2
Студенты ДВФУ жалуются|2
Новый метод краткосрочного|2
метод краткосрочного прогнозирования|2
Владивостоке пустят молотка|2
медцентре ДВФУ Владивостоке|2
Илья Лагутенко поблагодарил|2
Лагутенко поблагодарил почетного|2
поблагодарил почетного гражданина|2
Источник: ректор ДВФУ|1
ректор ДВФУ задержан|1
ДВФУ задержан Владивостоке|1
задержан Владивостоке правоохранительными|1
Владивостоке правоохранительными органами|1
правоохранительными органами Следственный|1
органами Следственный комитет|1
